date_sample_collection;acari_20;data_type;id_sample;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;id_level_1;id_level_2;id_level_3;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;country_code;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;main_prog_name;precision_date;pseudoscorp_20;additional_name;hymenoptera_l10;thysanoptera_01;acari_number_taxa;id_sampling_point;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;list_of_other_bfs;enchytraeus_abundance;enchytreids_r_strategist_abundance;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance
date:2021-01-01T00:00:00:yyyy-MM-dd;15000;Data Mesofauna;;0;;0;100;0;100;32TOF-CRP;NA;1;0;0;100;300;;;0;0;IT;0;0;0;0;0;;;0;500;100;0;0;100;0;0;500;100;0;100;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_32TOF-CRP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2400;Data Mesofauna;;0;;0;0;0;2600;32TOF-CRP;NA;2;0;0;0;0;;;0;0;IT;0;0;0;0;0;;;0;0;300;100;0;100;0;500;1000;800;300;200;0;0;0;0;;0;0;0;excalibur;Y;200;;0;0;;2021-01-01_Y_IT_Excalibur_F_32TOF-CRP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;12000;Data Mesofauna;;0;;0;100;300;600;32TOF-CRP;NA;3;0;0;100;100;;;0;0;IT;0;0;100;0;0;;;0;0;0;0;0;0;0;0;300;100;200;0;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_32TOF-CRP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2500;Data Mesofauna;;0;;0;0;100;0;3AIF-TUG;NA;1;0;0;100;0;;;0;0;AT;0;0;0;0;0;;;0;0;0;0;0;0;200;500;800;0;100;0;0;0;0;0;;100;0;8000;excalibur;Y;0;;0;0;;2021-01-01_Y_AT_Excalibur_F_3AIF-TUG_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2200;Data Mesofauna;;0;;0;0;0;200;3AIF-TUG;NA;2;0;0;0;0;;;0;0;AT;0;0;0;0;0;;;0;0;0;0;0;0;0;200;300;0;0;0;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_AT_Excalibur_F_3AIF-TUG_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;1500;Data Mesofauna;;0;;0;0;0;200;3AIF-TUG;NA;3;0;0;0;0;;;0;0;AT;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;100;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_AT_Excalibur_F_3AIF-TUG_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;1400;Data Mesofauna;;0;;0;0;0;0;2AOF-TUG;NA;1;0;0;600;0;;;0;0;AT;0;100;0;0;0;;;0;0;0;0;0;0;200;300;100;100;0;0;0;0;0;100;;200;0;200;excalibur;Y;0;;0;0;;2021-01-01_Y_AT_Excalibur_F_2AOF-TUG_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;1800;Data Mesofauna;;0;;0;0;100;300;2AOF-TUG;NA;2;0;0;100;100;;;0;0;AT;0;100;0;0;200;;;0;0;0;0;0;0;100;800;600;300;200;300;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_AT_Excalibur_F_2AOF-TUG_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;0;;0;100;0;1100;2AOF-TUG;NA;3;0;0;200;200;;;0;0;AT;0;0;100;0;0;;;0;0;100;0;0;100;300;0;200;0;0;0;0;0;0;0;;200;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_AT_Excalibur_F_2AOF-TUG_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;200;Data Mesofauna;;0;;0;0;0;100;22SIF-UCP;NA;1;0;0;0;0;;;0;0;DK;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;100;500;0;0;0;100;;100;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_DK_Excalibur_F_22SIF-UCP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;600;Data Mesofauna;;0;;0;0;0;0;22SIF-UCP;NA;2;0;0;0;0;;;0;0;DK;0;0;0;0;0;;;0;0;0;0;0;0;0;0;300;700;900;1200;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_DK_Excalibur_F_22SIF-UCP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;200;Data Mesofauna;;0;;0;0;0;0;22SIF-UCP;NA;3;0;0;0;0;;;0;0;DK;0;0;0;0;0;;;0;0;0;0;0;0;0;0;100;0;0;600;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_DK_Excalibur_F_22SIF-UCP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;300;Data Mesofauna;;0;;0;0;0;100;21SOF-UCP;NA;1;0;0;400;0;;;0;0;DK;0;0;0;0;0;;;0;0;0;0;0;0;0;100;0;200;0;0;0;0;0;100;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_DK_Excalibur_F_21SOF-UCP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;500;Data Mesofauna;;0;;0;0;0;100;21SOF-UCP;NA;2;0;0;0;0;;;0;0;DK;0;0;0;0;0;;;0;0;100;0;0;0;0;100;0;0;0;300;0;0;0;0;;100;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_DK_Excalibur_F_21SOF-UCP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;1100;Data Mesofauna;;0;;0;0;0;100;21SOF-UCP;NA;3;0;0;0;0;;;0;0;DK;0;0;0;0;0;;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_DK_Excalibur_F_21SOF-UCP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-04-08T00:00:00:yyyy-MM-dd;6000;Data Mesofauna;;0;;0;100;0;400;16SIG-CRP;NA;1;0;0;100;800;;;0;0;IT;0;0;0;0;0;;;100;0;100;0;0;0;900;0;200;0;0;0;0;0;0;300;;100;0;900;excalibur;D;0;;0;0;;2021-04-08_D_IT_Excalibur_F_16SIG-CRP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-04-08T00:00:00:yyyy-MM-dd;2300;Data Mesofauna;;0;;0;0;0;0;16SIG-CRP;NA;2;0;0;100;0;;;0;0;IT;0;0;0;0;0;;;0;0;100;0;0;100;800;1000;800;100;0;0;0;0;0;0;;0;0;2200;excalibur;D;0;;0;0;;2021-04-08_D_IT_Excalibur_F_16SIG-CRP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-04-08T00:00:00:yyyy-MM-dd;2600;Data Mesofauna;;0;;100;200;0;400;16SIG-CRP;NA;3;0;0;0;700;;;0;0;IT;0;0;0;0;0;;;0;200;0;0;0;100;1900;700;0;200;300;0;0;0;0;0;;0;0;200;excalibur;D;0;;0;0;;2021-04-08_D_IT_Excalibur_F_16SIG-CRP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;buchelay_c;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_c_NA_NA_P_1;T;NA;P;;;;;6626.88;;3;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;buchelay_c;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_c_NA_NA_P_2;T;NA;P;;;;;3568.32;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;buchelay_c;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_c_NA_NA_P_3;T;NA;P;;;;;15292.8;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;buchelay_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_f_NA_NA_P_1;T;NA;P;;;;;5607.36;;2;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;buchelay_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_f_NA_NA_P_2;T;NA;P;;;;;8156.16;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;buchelay_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_buchelay_f_NA_NA_P_3;T;NA;P;;;;;11214.72;;5;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;chateliers_c;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_c_NA_NA_P_1;T;NA;P;;;;;4078.08;;2;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;chateliers_c;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_c_NA_NA_P_2;T;NA;P;;;;;8665.92;;5;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;chateliers_c;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_c_NA_NA_P_3;T;NA;P;;;;;5607.36;;2;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;chateliers_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_f_NA_NA_P_1;T;NA;P;;;;;23448.96;;7;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;chateliers_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_f_NA_NA_P_2;T;NA;P;;;;;30585.6;;11;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;chateliers_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_chateliers_f_NA_NA_P_3;T;NA;P;;;;;7646.4;;5;
date:2020-10-06T00:00:00:yyyy-MM-dd;7400;;;0;13;10;3;13;80;IT_Braccesca_Biochar;C;NA;0;33;67;47;33;0;0;33;IT;0;0;213;13;20;287;16700;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;7;933;287;0;933;private_vineyard_farm_collaboration;D;0;;0;60;NA;2020-10-06_D_IT_Private vineyard farm collaboration_T_IT_Braccesca_Biochar_block_C_NA_NA;T;block;NA;;;;1;;;;
date:2020-10-06T00:00:00:yyyy-MM-dd;8200;;;0;7;3;4;40;53;IT_Braccesca_Biochar;B;NA;20;0;120;133;7;0;0;7;IT;0;0;927;0;60;207;22200;50;40;0;0;4;NA;NA;NA;NA;NA;NA;NA;0;327;0;0;1660;113;0;1660;private_vineyard_farm_collaboration;D;0;;0;7;NA;2020-10-06_D_IT_Private vineyard farm collaboration_T_IT_Braccesca_Biochar_block_B_NA_NA;T;block;NA;;;;1;;;;
date:2020-10-06T00:00:00:yyyy-MM-dd;9100;;;0;5;2;3;247;100;IT_Braccesca_Biochar;BB;NA;0;0;173;60;27;0;0;27;IT;0;0;193;13;13;220;31200;20;0;0;0;7;NA;NA;NA;NA;NA;NA;NA;0;0;0;7;3593;193;0;3593;private_vineyard_farm_collaboration;D;0;;0;27;NA;2020-10-06_D_IT_Private vineyard farm collaboration_T_IT_Braccesca_Biochar_block_BB_NA_NA;T;block;NA;;;;1;;;;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;germainville_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_1;T;NA;P;;;;;16822.08;;7;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;germainville_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;;;;;15292.8;;8;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;germainville_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_3;T;NA;P;;;;;2548.8;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;levesville_c;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;;;;;63720;;11;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;levesville_c;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;;;;;62190.72;;12;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;levesville_c;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;;;;;31605.12;;11;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;levesville_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;;;;;59641.92;;7;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;levesville_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;;;;;44349.12;;8;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;levesville_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;;;;;31605.12;;8;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;1;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_1;T;block;P;;;;;2545;;4;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;1;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_2;T;block;P;;;;;8144;;7;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;1;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;;;;;6108;;6;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;2;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;;;;;9671;;5;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;2;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;;;;;19851;;9;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;2;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_3;T;block;P;;;;;7126;;5;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;3;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_1;T;block;P;;;;;7126;;4;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;3;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;;;;;7635;;6;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;3;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;;;;;5599;;7;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;1;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_1;T;block;P;;;;;5090;;3;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;1;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_2;T;block;P;;;;;6617;;2;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;1;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_1_P_3;T;block;P;;;;;4072;;4;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;2;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_1;T;block;P;;;;;8653;;5;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;2;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_2;T;block;P;;;;;4581;;5;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;2;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_2_P_3;T;block;P;;;;;7126;;4;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;3;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_1;T;block;P;;;;;16288;;5;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;3;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_2;T;block;P;;;;;14761;;4;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_C;3;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_C_block_3_P_3;T;block;P;;;;;10180;;5;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;1;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_1;T;block;P;;;;;10180;;4;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;1;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;;;;;19342;;6;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;1;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_3;T;block;P;;;;;2036;;2;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;2;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;;;;;7635;;6;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;2;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;T;block;P;;;;;4581;;5;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;2;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;;;;;10180;;9;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;3;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;;;;;38684;;7;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;3;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;;;;;46828;;7;
date:2022-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;3;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;;;;;22905;;7;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;1;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_1;T;block;P;;;;;5090;;5;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;1;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_2;T;block;P;;;;;23923;;7;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;1;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_1_P_3;T;block;P;;;;;15779;;5;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;2;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_1;T;block;P;;;;;27486;;9;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;2;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_2;T;block;P;;;;;6108;;6;
