extraction_method;date_sample_collect;precision_date;id_level_1;id_level_2;id_level_3;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;main_prog_name;additional_name;data_type;id_sample;type_data;assay_scope;country_code;sampling_method;id_sampling_point;sampling_reference;extraction_duration;extraction_mesh_size;extraction_reference;extraction_soil_weight;sampled_area_for_each_subsample
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_5;;;;;;
Berlese-Tullgren;date:2020-10-06T00:00:00:yyyy-MM-dd;D;IT_Braccesca_Biochar;C;NA;T;block;NA;private_vineyard_farm_collaboration;;;;abundance data;the entire community;IT;;2020-10-06_D_IT_Private vineyard farm collaboration_T_IT_Braccesca_Biochar_block_C_NA_NA;;240;2;https://zenodo.org/record/7778672;;
Berlese-Tullgren;date:2020-10-06T00:00:00:yyyy-MM-dd;D;IT_Braccesca_Biochar;B;NA;T;block;NA;private_vineyard_farm_collaboration;;;;abundance data;the entire community;IT;;2020-10-06_D_IT_Private vineyard farm collaboration_T_IT_Braccesca_Biochar_block_B_NA_NA;;240;2;https://zenodo.org/record/7778672;;
Berlese-Tullgren;date:2020-10-06T00:00:00:yyyy-MM-dd;D;IT_Braccesca_Biochar;BB;NA;T;block;NA;private_vineyard_farm_collaboration;;;;abundance data;the entire community;IT;;2020-10-06_D_IT_Private vineyard farm collaboration_T_IT_Braccesca_Biochar_block_BB_NA_NA;;240;2;https://zenodo.org/record/7778672;;
