id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;data_type;country_code;main_prog_name;additional_name;total_nem_biomass;ab_fungivores;ab_herbivores;ab_Total_nematodes;nematode_family_richness;nematode_genera_richness;ab_bacterivores;ei;mi;mi2-5;nematods_si;ab_omnivores;ab_predators;ab_unident;microfauna_extraction_method;microfauna_sampling_methodology_iso;microfauna_sampling_observation_method;asmicrofauna_sampled_area_for_each_subsample;date_soil_sampling_for_chemical_analysis;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;phosphorus_available;potassium_available;nitrogen;organic_carbon;crop_1;crop_2;crop_3;crop_rotation;irrigat_water;tillage_depth;farming_system;grazing_method;tillage_method;tillage_season;tillage_system;type_main_crop;cropping_system;drainage_system;fertilizer_type;irrigation_type;livestock_breed;fertilization_method;insect_appli_rate;pest_control_type;landuse_1_year_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_2_years_ago;landuse_5_years_ago;landuse_6_years_ago;miticide_appli_rate;total_plant_biomass;fungicide_appli_rate;herbicide_appli_rate;insect_pest_control_method;organic_matter_input;pest_control_method_microbioconsortia;nematicide_appli_rate;organic_matter_amount;bactericide_appli_rate;yield_of_sampling_year;fungicide_pest_control_method;herbicide_pest_control_method;molluscicide_appli_rate;nematicide_pest_control_method;pheromones_pest_control_method;single_inoculant_pest_control_method;bactericide_pest_control_method;molluscicid_pest_control_method;number_of_husbandry_animals;pest_control_metthod_miticide;soilsolariz_pest_control_method;publication_year;project_acronym;project_name;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;upload_to_gbif;upload_to_other_databases;link_to_ncbi_or_other_database;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
1996-07-05-D_HU_DEGREE_T-H2-T1_B-1_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H2-T1;T;1;B;NA;P;1996-07-05-D_HU_DEGREE_T-H2-T1_B-1_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;5.19;1281;2511;8600;;26;4696;53.72;2.32;NULL;64.07;112;0;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H2-T1_B-2_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H2-T1;T;2;B;NA;P;1996-07-05-D_HU_DEGREE_T-H2-T1_B-2_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;4.83;545;1096;5800;;24;4124;48.85;2.36;NULL;64.33;35;0;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H3-T6_B-1_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H3-T6;T;1;B;NA;P;1996-07-05-D_HU_DEGREE_T-H3-T6_B-1_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;6.14;672;1966;5600;;31;2934;38.13;2.16;NULL;40.58;34;0;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H4-T3_B-1_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H4-T3;T;1;B;NA;P;1996-07-05-D_HU_DEGREE_T-H4-T3_B-1_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;4.59;774;2298;6400;;31;2963;56.39;2.27;NULL;64.13;26;339;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H4-T3_B-2_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H4-T3;T;2;B;NA;P;1996-07-05-D_HU_DEGREE_T-H4-T3_B-2_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;2.57;340;1804;4000;;28;1460;64.49;2.4;NULL;72.59;20;376;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H5-T6_B-1_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H5-T6;T;1;B;NA;P;1996-07-05-D_HU_DEGREE_T-H5-T6_B-1_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;4.46;635;2705;6900;;29;3436;41.77;2.25;NULL;53.5;41;83;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H6-T1_B-1_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H6-T1;T;1;B;NA;P;1996-07-05-D_HU_DEGREE_T-H6-T1_B-1_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;2.45;644;2012;5700;;26;2867;36.64;2.38;NULL;63.2;34;143;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H6-T1_B-2_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H6-T1;T;2;B;NA;P;1996-07-05-D_HU_DEGREE_T-H6-T1_B-2_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;7.06;1119;2571;12300;;28;8376;26.69;2.25;NULL;46.83;172;62;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H6-T5_B-1_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H6-T5;T;1;B;NA;P;1996-07-05-D_HU_DEGREE_T-H6-T5_B-1_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;6.82;1376;1818;6400;;31;3117;46.39;2.27;NULL;53.77;0;90;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H6-T5_B-2_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H6-T5;T;2;B;NA;P;1996-07-05-D_HU_DEGREE_T-H6-T5_B-2_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;4.32;1187;1290;8600;;27;5771;53.35;2.26;NULL;61.27;0;353;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-05-D_HU_DEGREE_T-H7-T3_B-1_P-NA;date:1996-07-05T00:00:00:yyyy-MM-dd;D;H7-T3;T;1;B;NA;P;1996-07-05-D_HU_DEGREE_T-H7-T3_B-1_P-NA_Data Microfauna;Data Microfauna;HU;degree;Lake Donger;3.93;1319;1959;7900;;31;4337;37.01;2.49;NULL;65.32;119;158;;Decanting and sieving;;composite sample;;;;;;;;;Chernozem-type sandy soil;na;;;;na;;;;;;;;;;;10.0;;;;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;no_fertilizer;na;na;no_amendment_application;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Peter I Nagy;Nagy-Hungary_steppe_grassland-Nematodes-1996;The nematode fauna of a dry continental steppe grassland at Lake Donger, Hungary;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-07-05;1996-07-05;20.0;46.666668;;grass_land;field;0;;;;;
1996-07-08-D_NL_DEGREE_T-H1-T2_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H1-T2;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H1-T2_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;3.08;1194;1062;5740;;23;3352;37.33;2.51;NULL;69.74;103;29;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;13.18;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H1-T4_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H1-T4;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H1-T4_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;4.6;783;1590;6117;;26;3542;19.81;2.23;NULL;39.66;73;128;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;7.65;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H1-T6_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H1-T6;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H1-T6_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;3.2;1253;2128;6204;;20;2773;44.91;2.1;NULL;34.74;56;0;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;9.4;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H1-T6_B-2_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H1-T6;T;2;B;NA;P;1996-07-08-D_NL_DEGREE_T-H1-T6_B-2_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;5.62;1855;2735;7996;;24;3038;39.91;2.53;NULL;67.04;336;32;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;8.35;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H2-T1_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H2-T1;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H2-T1_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;3.14;713;815;3530;;24;1853;60.63;2.13;NULL;51.83;131;18;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;21.62;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H2-T1_B-2_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H2-T1;T;2;B;NA;P;1996-07-08-D_NL_DEGREE_T-H2-T1_B-2_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;2.08;642;841;3058;;18;1229;46.95;2.51;NULL;68.89;208;135;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;21.04;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H3-T6_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H3-T6;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H3-T6_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;3.44;66;1579;3654;;21;1926;58.96;2.25;NULL;65.23;66;18;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;20;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H4-T3_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H4-T3;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H4-T3_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;2.63;288;868;3274;;24;2053;24.38;2.32;NULL;53.6;33;33;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;14.4;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H4-T3_B-2_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H4-T3;T;2;B;NA;P;1996-07-08-D_NL_DEGREE_T-H4-T3_B-2_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;4.23;1105;3380;7222;;25;2607;45.98;2.16;NULL;42.24;101;36;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;14.17;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H5-T6_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H5-T6;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H5-T6_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;2.39;789;1400;3814;;29;1430;43.04;2.34;NULL;56.91;72;122;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;23.45;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
1996-07-08-D_NL_DEGREE_T-H6-T1_B-1_P-NA;date:1996-07-08T00:00:00:yyyy-MM-dd;D;H6-T1;T;1;B;NA;P;1996-07-08-D_NL_DEGREE_T-H6-T1_B-1_P-NA_Data Microfauna;Data Microfauna;NL;degree;De Bovenbuurtse Weilanden;5.64;1581;1784;6758;;26;2730;61.3;2.36;NULL;66;574;88;;Decanting and sieving;;composite sample;;;;;;;;FAO-Unesco 1981;humic podzol;na;;;;na;;;;;;;;;;;10.0;;;25.49;;;;;;;field_fodder;;;No;na;;na;mowing_with_om_exportation;na;na;na;perennial;grassland;na;no_fertilizer;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;DEGREE;Maria Viketoft;maria.viketoft@slu.se;SLU;Marina Bongers;Bongers-Netherlands_wet_grassland-Nematodes-1996;Nematode fauna of an extensively managed wet grassland in The Netherlands;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;regional;sample;No;No;;1996-06-11;1996-07-08;5.666667;51.983334;11.0;grass_land;field;1;;;;;
