data_type;id_sample;id_level_1;id_level_2;id_level_3;fauna_taxon;country_code;higher_taxon;main_prog_name;precision_date;additional_name;fauna_abundance;fauna_occurrence;id_sampling_point;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;date_sample_collection;fauna_unit_of_abundance
Data mesofauna;;VD_11;H_pitfall;6;Entomobrya marginata;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_11;H_pitfall;6;Heteromurus major;AT;Collembola;vinedivers;M;;4;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_11;H_pitfall;6;Heteromurus nitidus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_11;H_pitfall;6;Isotoma viridis;AT;Collembola;vinedivers;M;;20;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_11;H_pitfall;6;Parisotoma notabilis;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_11;H_pitfall;6;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_11;H_pitfall;6;Sminthurinus aureus;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Ceratophysella succinea;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Desoria olivacea;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Entomobrya handschini;AT;Collembola;vinedivers;M;;5;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Entomobrya multifasciata;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Heteromurus major;AT;Collembola;vinedivers;M;;29;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Isotoma viridis;AT;Collembola;vinedivers;M;;7;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Orchesella cincta;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;1;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;6;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Ceratophysella succinea;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Desoria olivacea;AT;Collembola;vinedivers;M;;7;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Entomobrya handschini;AT;Collembola;vinedivers;M;;6;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Heteromurus major;AT;Collembola;vinedivers;M;;36;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Isotoma viridis;AT;Collembola;vinedivers;M;;15;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Orchesella cincta;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Parisotoma notabilis;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;2;Sminthurinus aureus;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Ceratophysella succinea;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Desoria olivacea;AT;Collembola;vinedivers;M;;8;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Entomobrya handschini;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Heteromurus major;AT;Collembola;vinedivers;M;;30;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Orchesella cincta;AT;Collembola;vinedivers;M;;4;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Pseudosinella sexoculata;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;3;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Entomobrya handschini;AT;Collembola;vinedivers;M;;11;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Heteromurus major;AT;Collembola;vinedivers;M;;35;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Isotoma viridis;AT;Collembola;vinedivers;M;;5;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Orchesella cincta;AT;Collembola;vinedivers;M;;6;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;12;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Pseudosinella sexoculata;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Sminthurinus aureus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;4;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Entomobrya handschini;AT;Collembola;vinedivers;M;;4;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Heteromurus major;AT;Collembola;vinedivers;M;;17;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Heteromurus nitidus;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Isotoma viridis;AT;Collembola;vinedivers;M;;4;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Orchesella cincta;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Parisotoma notabilis;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Sminthurinus aureus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;5;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;6;Entomobrya handschini;AT;Collembola;vinedivers;M;;5;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;6;Heteromurus major;AT;Collembola;vinedivers;M;;18;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;6;Isotoma viridis;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;6;Orchesella cincta;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;6;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;6;Sminthurinus aureus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_12;L_pitfall;6;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;1;Ceratophysella succinea;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;1;Entomobrya handschini;SK;Collembola;vinedivers;M;;3;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;1;Isotoma viridis;SK;Collembola;vinedivers;M;;3;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;1;Lepidocyrtus lanuginosus;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;1;Sphaeridia pumilis;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Desoria olivacea;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Heteromurus nitidus;SK;Collembola;vinedivers;M;;2;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Isotoma viridis;SK;Collembola;vinedivers;M;;17;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Lepidocyrtus cyaneus;SK;Collembola;vinedivers;M;;2;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Orchesella cincta;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Pseudosinella alba;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Sminthurinus aureus;SK;Collembola;vinedivers;M;;7;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;2;Sphaeridia pumilis;SK;Collembola;vinedivers;M;;2;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;3;Desoria olivacea;SK;Collembola;vinedivers;M;;6;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;3;Entomobrya handschini;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;3;Heteromurus major;SK;Collembola;vinedivers;M;;2;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;3;Isotoma viridis;SK;Collembola;vinedivers;M;;21;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;3;Lepidocyrtus cyaneus;SK;Collembola;vinedivers;M;;5;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;3;Pseudosinella sexoculata;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;3;Sminthurinus aureus;SK;Collembola;vinedivers;M;;9;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;4;Heteromurus major;SK;Collembola;vinedivers;M;;2;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;4;Heteromurus nitidus;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;4;Isotoma viridis;SK;Collembola;vinedivers;M;;18;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;4;Lepidocyrtus cyaneus;SK;Collembola;vinedivers;M;;2;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;4;Sminthurinus aureus;SK;Collembola;vinedivers;M;;7;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;4;Sphaeridia pumilis;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;5;Entomobrya handschini;SK;Collembola;vinedivers;M;;4;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;5;Heteromurus major;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;5;Heteromurus nitidus;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;5;Isotoma viridis;SK;Collembola;vinedivers;M;;21;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;5;Sminthurinus aureus;SK;Collembola;vinedivers;M;;4;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Ceratophysella succinea;SK;Collembola;vinedivers;M;;24;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Desoria olivacea;SK;Collembola;vinedivers;M;;8;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Entomobrya handschini;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Isotoma viridis;SK;Collembola;vinedivers;M;;49;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Lepidocyrtus cyaneus;SK;Collembola;vinedivers;M;;2;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Parisotoma notabilis;SK;Collembola;vinedivers;M;;3;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Sminthurinus aureus;SK;Collembola;vinedivers;M;;5;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_13;H_pitfall;6;Sphaeridia pumilis;SK;Collembola;vinedivers;M;;1;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;1;Entomobrya handschini;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;1;Heteromurus major;AT;Collembola;vinedivers;M;;11;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;1;Heteromurus nitidus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;1;Isotoma viridis;AT;Collembola;vinedivers;M;;54;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;1;Lepidocyrtus cyaneus;AT;Collembola;vinedivers;M;;4;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;1;Pseudosinella alba;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;1;Sminthurinus aureus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;2;Heteromurus major;AT;Collembola;vinedivers;M;;21;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;2;Isotoma viridis;AT;Collembola;vinedivers;M;;33;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;2;Lepidocyrtus cyaneus;AT;Collembola;vinedivers;M;;7;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;2;Pseudosinella alba;AT;Collembola;vinedivers;M;;11;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;2;Sminthurinus aureus;AT;Collembola;vinedivers;M;;13;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_2;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;3;Cyphoderus albinus;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;3;Heteromurus major;AT;Collembola;vinedivers;M;;45;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;3;Heteromurus nitidus;AT;Collembola;vinedivers;M;;4;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;3;Isotoma viridis;AT;Collembola;vinedivers;M;;56;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;3;Lepidocyrtus cyaneus;AT;Collembola;vinedivers;M;;10;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;3;Pseudosinella alba;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;3;Sminthurinus aureus;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Cyphoderus albinus;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Entomobrya handschini;AT;Collembola;vinedivers;M;;5;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Heteromurus major;AT;Collembola;vinedivers;M;;31;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Heteromurus nitidus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Isotoma viridis;AT;Collembola;vinedivers;M;;133;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Lepidocyrtus cyaneus;AT;Collembola;vinedivers;M;;4;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Parisotoma notabilis;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Pseudosinella alba;AT;Collembola;vinedivers;M;;11;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Pseudosinella sexoculata;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;4;Sminthurinus aureus;AT;Collembola;vinedivers;M;;3;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;6;Heteromurus major;AT;Collembola;vinedivers;M;;21;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;6;Heteromurus nitidus;AT;Collembola;vinedivers;M;;1;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;6;Isotoma viridis;AT;Collembola;vinedivers;M;;71;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;6;Lepidocyrtus cyaneus;AT;Collembola;vinedivers;M;;6;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_6;T;block;P;NULL;Activity density
Data mesofauna;;VD_14;H_pitfall;6;Sminthurinus aureus;AT;Collembola;vinedivers;M;;2;1;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_6;T;block;P;NULL;Activity density
