id_sampling_point;date_sample_collection;precision_date;id_sample;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;country_code;main_prog_name;additional_name;data_type;type_of_sample;taxon;ecological_group;biomass;abundance
2015-03-15-M_NL_Onrust2019MeadowStudy_F-H1_B-NA_P-1;date:2015-03-15T00:00:00:yyyy-MM-dd;M;2015-03-15-M_NL_Onrust2019MeadowStudy_F-H1_B-NA_P-1_Data Macrofauna;H1;F;NA;B;1;P;NL;onrust2019meadowstudy;;Data Macrofauna;;indeterminate;NA;154.5;550.0
2015-03-15-M_NL_Onrust2019MeadowStudy_F-H1_B-NA_P-2;date:2015-03-15T00:00:00:yyyy-MM-dd;M;2015-03-15-M_NL_Onrust2019MeadowStudy_F-H1_B-NA_P-2_Data Macrofauna;H1;F;NA;B;2;P;NL;onrust2019meadowstudy;;Data Macrofauna;;indeterminate;NA;35.75;175.0
2015-03-15-M_NL_Onrust2019MeadowStudy_F-H1_B-NA_P-3;date:2015-03-15T00:00:00:yyyy-MM-dd;M;2015-03-15-M_NL_Onrust2019MeadowStudy_F-H1_B-NA_P-3_Data Macrofauna;H1;F;NA;B;3;P;NL;onrust2019meadowstudy;;Data Macrofauna;;indeterminate;NA;83.25;375.0
2015-03-15-M_NL_Onrust2019MeadowStudy_F-H2_B-NA_P-1;date:2015-03-15T00:00:00:yyyy-MM-dd;M;2015-03-15-M_NL_Onrust2019MeadowStudy_F-H2_B-NA_P-1_Data Macrofauna;H2;F;NA;B;1;P;NL;onrust2019meadowstudy;;Data Macrofauna;;indeterminate;NA;65.75;325.0
2015-03-15-M_NL_Onrust2019MeadowStudy_F-H2_B-NA_P-2;date:2015-03-15T00:00:00:yyyy-MM-dd;M;2015-03-15-M_NL_Onrust2019MeadowStudy_F-H2_B-NA_P-2_Data Macrofauna;H2;F;NA;B;2;P;NL;onrust2019meadowstudy;;Data Macrofauna;;indeterminate;NA;268.75;1275.0
2015-03-15-M_NL_Onrust2019MeadowStudy_F-H2_B-NA_P-3;date:2015-03-15T00:00:00:yyyy-MM-dd;M;2015-03-15-M_NL_Onrust2019MeadowStudy_F-H2_B-NA_P-3_Data Macrofauna;H2;F;NA;B;3;P;NL;onrust2019meadowstudy;;Data Macrofauna;;indeterminate;NA;152.5;500.0
2016-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 64_B-NA_P-NA;date:2016-04-01T00:00:00:yyyy-MM-dd;M;2016-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 64_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 64;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;20.679012;61.728394
2016-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 64_B-NA_P-NA;date:2016-04-01T00:00:00:yyyy-MM-dd;M;2016-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 64_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 64;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;9.876543;92.59259
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus castaneus;epigeic;2.0653334;30.666666
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;0.27306667;1.3333334
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;30.478933;24.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora chlorotica chlorotica albinica;endogeic;3.192;28.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea icterica;endogeic;25.3508;88.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;1.6949333;13.333333
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus castaneus;epigeic;4.2153335;42.666668
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;8.720933;9.333333
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;45.205734;66.666664
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora chlorotica chlorotica albinica;endogeic;3.0532;46.666668
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea icterica;endogeic;24.0184;78.666664
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;2.7174666;54.666668
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora giardi;strict anecic;10.998134;8.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus castaneus;epigeic;1.2992;12.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;26.7383;79.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;40.465;60.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora chlorotica chlorotica albinica;endogeic;19.3491;184.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea icterica;endogeic;39.3441;152.0
2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-03-01T00:00:00:yyyy-MM-dd;M;2019-03-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;7.4509;68.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;14.7549;110.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora giardi;strict anecic;3.7702;2.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;35.7214;70.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora chlorotica chlorotica albinica;endogeic;19.8677;153.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea icterica;endogeic;26.3706;109.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Miscanthus_B-NA_P-NA_Data Macrofauna;Miscanthus;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;2.9015;19.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;10.7392;8.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora giardi;strict anecic;11.014267;10.666667
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;23.392134;33.333332
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora chlorotica chlorotica albinica;endogeic;5.912;78.666664
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea icterica;endogeic;14.0256;81.333336
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Meadow_B-NA_P-NA_Data Macrofauna;Meadow;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;1.4829333;8.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;1.6870667;8.0
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora giardi;strict anecic;15.631333;5.3333335
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;12.03;9.333333
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Allolobophora chlorotica chlorotica albinica;endogeic;2.7306666;18.666666
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea icterica;endogeic;17.864933;66.666664
2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA;date:2019-10-01T00:00:00:yyyy-MM-dd;M;2019-10-01-M_FR_BFF-Brami-Bioferme_T-Wheat_Miscanthus_Ashes_0t_B-NA_P-NA_Data Macrofauna;Wheat_Miscanthus_Ashes_0t;T;NA;B;NA;P;FR;bffbramibioferme;Phytorestore_Bioferme;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;0.5074667;2.6666667
2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA_Data Macrofauna;BF_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Lumbricus castaneus;epigeic;1.7713333;16.0
2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA_Data Macrofauna;BF_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;4.1612;5.3333335
2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA_Data Macrofauna;BF_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Allolobophora giardi;strict anecic;23.5056;17.333334
2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA_Data Macrofauna;BF_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea caliginosa caliginosa paratypica;endogeic;0.3364;1.3333334
2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA_Data Macrofauna;BF_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Allolobophora chlorotica postepheba albinica;NA;2.474;24.0
2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA_Data Macrofauna;BF_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea icterica;endogeic;14.825334;58.666668
2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-BF_Miscanthus_B-NA_P-NA_Data Macrofauna;BF_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;0.81493336;6.6666665
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Lumbricus castaneus;epigeic;4.7497334;36.0
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;10.6564;6.6666665
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Allolobophora giardi;strict anecic;25.319468;34.666668
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;4.6766667;5.3333335
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea caliginosa caliginosa paratypica;endogeic;24.3728;129.33333
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Allolobophora chlorotica postepheba albinica;NA;0.7661333;5.3333335
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea icterica;endogeic;40.171734;130.66667
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea rosea rosea;endogeic;2.6469333;37.333332
2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Meadow_B-NA_P-NA_Data Macrofauna;MG_Meadow;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Murchieona muldali;endogeic;0.3276;12.0
2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA_Data Macrofauna;MG_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Lumbricus castaneus;epigeic;0.73066664;5.3333335
2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA_Data Macrofauna;MG_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Lumbricus terrestris;epi-anecic;0.93733335;1.3333334
2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA_Data Macrofauna;MG_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Allolobophora giardi;strict anecic;7.1488;5.3333335
2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA_Data Macrofauna;MG_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea longa longa;strict anecic;5.3214664;2.6666667
2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA;date:2017-11-01T00:00:00:yyyy-MM-dd;M;2017-11-01-M_FR_BFF-Brami_T-MG_Miscanthus_B-NA_P-NA_Data Macrofauna;MG_Miscanthus;T;NA;B;NA;P;FR;bffbrami;Marginal_sites;Data Macrofauna;composite;Aporrectodea caliginosa caliginosa paratypica;endogeic;10.666933;40.0
