id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;acari_20;data_type;country_code;main_prog_name;additional_name;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;pseudoscorp_20;hymenoptera_l10;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance;enchytreids_r_strategist_abundance;thysanoptera_01;acari_number_taxa;list_of_other_bfs;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;landuse_1_year_ago;landuse_2_years_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_5_years_ago;landuse_6_years_ago;crop_1;crop_2;crop_3;farming_system;tillage_method;tillage_season;tillage_system;type_main_crop;tillage_depth;publication_year;project_acronym;project_name;reference_to_programme;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;date_start_experiment;date_end_experiment
2021-01-01_Y_FR_OFB_DYNABIO_T_gas_f_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;gas_f;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36702.72;;8;;;;;;;luvisols;;;;;;water;7.58;;<1;silt_loam;;8.4;;67.4;;;;;;;19.1;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_c;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6626.88;;5;;;;;;;luvisols;;;;;;water;7.37;;<1;silt_loam;;12.5;;64.7;;;;;;;22.2;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_c;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6117.12;;4;;;;;;;luvisols;;;;;;water;7.37;;<1;silt_loam;;12.5;;64.7;;;;;;;22.2;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_c;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2548.8;;3;;;;;;;luvisols;;;;;;water;7.37;;<1;silt_loam;;12.5;;64.7;;;;;;;22.2;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_f;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16822.08;;7;;;;;;;luvisols;;;;;;water;7.41;;<1;silt_loam;;13.4;;63.6;;;;;;;21.8;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_f;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15292.8;;8;;;;;;;luvisols;;;;;;water;7.41;;<1;silt_loam;;13.4;;63.6;;;;;;;21.8;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;germainville_f;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2548.8;;4;;;;;;;luvisols;;;;;;water;7.41;;<1;silt_loam;;13.4;;63.6;;;;;;;21.8;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_c;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63720;;11;;;;;;;luvisols;;;;;;water;7.42;;<1;silt_loam;;4.8;;73.8;;;;;;;21.8;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_c;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62190.72;;12;;;;;;;luvisols;;;;;;water;7.42;;<1;silt_loam;;4.8;;73.8;;;;;;;21.8;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_c;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31605.12;;11;;;;;;;luvisols;;;;;;water;7.42;;<1;silt_loam;;4.8;;73.8;;;;;;;21.8;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_f;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59641.92;;7;;;;;;;luvisols;;;;;;water;7.16;;<1;silt_loam;;4.9;;72.1;;;;;;;19.9;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_f;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44349.12;;8;;;;;;;luvisols;;;;;;water;7.16;;<1;silt_loam;;4.9;;72.1;;;;;;;19.9;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;levesville_f;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31605.12;;8;;;;;;;luvisols;;;;;;water;7.16;;<1;silt_loam;;4.9;;72.1;;;;;;;19.9;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_c;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5607.36;;6;;;;;;;luvisols;;;;;;water;8.2;;142;silt_loam;;14.8;;66.0;;;;;;;26.9;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_c;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1529.28;;2;;;;;;;luvisols;;;;;;water;8.2;;142;silt_loam;;14.8;;66.0;;;;;;;26.9;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_c;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5607.36;;5;;;;;;;luvisols;;;;;;water;8.2;;142;silt_loam;;14.8;;66.0;;;;;;;26.9;;;;;;;;;;;;na;;;conventional_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_f;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10704.96;;6;;;;;;;luvisols;;;;;;water;8.1;;73;silty_clay_loam;;9.7;;61.4;;;;;;;32.0;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_f;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5607.36;;4;;;;;;;luvisols;;;;;;water;8.1;;73;silty_clay_loam;;9.7;;61.4;;;;;;;32.0;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mespuits_f;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12234.24;;6;;;;;;;luvisols;;;;;;water;8.1;;73;silty_clay_loam;;9.7;;61.4;;;;;;;32.0;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_c;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11214.72;;7;;;;;;;luvisols;;;;;;water;6.84;;<1;silt_loam;;17.0;;63.1;;;;;;;24.6;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_c;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8156.16;;4;;;;;;;luvisols;;;;;;water;6.84;;<1;silt_loam;;17.0;;63.1;;;;;;;24.6;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_c;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9175.68;;3;;;;;;;luvisols;;;;;;water;6.84;;<1;silt_loam;;17.0;;63.1;;;;;;;24.6;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_f;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5607.36;;7;;;;;;;luvisols;;;;;;water;7.16;;<1;silt_loam;;18.5;;61.8;;;;;;;26.6;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_f;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13253.76;;5;;;;;;;luvisols;;;;;;water;7.16;;<1;silt_loam;;18.5;;61.8;;;;;;;26.6;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mezieres_f;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14783.04;;4;;;;;;;luvisols;;;;;;water;7.16;;<1;silt_loam;;18.5;;61.8;;;;;;;26.6;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_c;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1529.28;;3;;;;;;;luvisols;;;;;;water;7.55;;4;silty_clay_loam;;8.2;;65.0;;;;;;;34.3;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_c;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8156.16;;6;;;;;;;luvisols;;;;;;water;7.55;;4;silty_clay_loam;;8.2;;65.0;;;;;;;34.3;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_c;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1529.28;;2;;;;;;;luvisols;;;;;;water;7.55;;4;silty_clay_loam;;8.2;;65.0;;;;;;;34.3;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_f;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35173.44;;14;;;;;;;luvisols;;;;;;water;7.41;;<1;silt_loam;;9.7;;65.4;;;;;;;28.6;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_f;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25488;;9;;;;;;;luvisols;;;;;;water;7.41;;<1;silt_loam;;9.7;;65.4;;;;;;;28.6;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;mondreville_f;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23448.96;;9;;;;;;;luvisols;;;;;;water;7.41;;<1;silt_loam;;9.7;;65.4;;;;;;;28.6;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_c;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29566.08;;7;;;;;;;luvisols;;;;;;water;7.53;;<1;silt_loam;;10.5;;65.2;;;;;;;21.4;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_c;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29566.08;;11;;;;;;;luvisols;;;;;;water;7.53;;<1;silt_loam;;10.5;;65.2;;;;;;;21.4;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_c;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35173.44;;7;;;;;;;luvisols;;;;;;water;7.53;;<1;silt_loam;;10.5;;65.2;;;;;;;21.4;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_f;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36702.72;;10;;;;;;;luvisols;;;;;;water;7.33;;3;silt_loam;;10.8;;66.3;;;;;;;23.8;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_f;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24978.24;;10;;;;;;;luvisols;;;;;;water;7.33;;3;silt_loam;;10.8;;66.3;;;;;;;23.8;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;serville_f;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17841.6;;7;;;;;;;luvisols;;;;;;water;7.33;;3;silt_loam;;10.8;;66.3;;;;;;;23.8;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_c_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_c;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29566.08;;8;;;;;;;luvisols;;;;;;water;7.3;;<1;loam;;29.9;;45.4;;;;;;;23.0;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_c_NA_NA_P_2;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_c;T;NA;NA;2;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20900.16;;6;;;;;;;luvisols;;;;;;water;7.3;;<1;loam;;29.9;;45.4;;;;;;;23.0;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_c_NA_NA_P_3;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_c;T;NA;NA;3;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16822.08;;8;;;;;;;luvisols;;;;;;water;7.3;;<1;loam;;29.9;;45.4;;;;;;;23.0;;;;;;;;;;;;na;;;organic_farming;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
2021-01-01_Y_FR_OFB_DYNABIO_T_yermenonville_f_NA_NA_P_1;date:2021-01-01T00:00:00:yyyy-MM-dd;Y;yermenonville_f;T;NA;NA;1;P;;;Data mesofauna;FR;ofb_dynabio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30075.84;;6;;;;;;;luvisols;;;;;;water;7.23;;<1;loam;;28.1;;46.0;;;;;;;21.9;;;;;;;;;;;;na;;;na;;;;;;;DYNABIO;OFB_DYNABIO;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;arable_land;;;;;
