id_sampling_point;date_sample_collect;precision_date;country_code;main_prog_name;additional_name;level_1_scale_obs;id_level_1;level_2_scale_obs;id_level_2;level_3_scale_obs;id_level_3;id_sample;data_type;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2010-05-27-D_FR_BioBio_F-FR07Ldd_B-NA_P-E2;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Ldd;B;NA;P;E2;2010-05-27-D_FR_BioBio_F-FR07Ldd_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-27-D_FR_BioBio_F-FR07Ldd_B-NA_P-E3;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Ldd;B;NA;P;E3;2010-05-27-D_FR_BioBio_F-FR07Ldd_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-27-D_FR_BioBio_F-FR07p_B-NA_P-E1;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07p;B;NA;P;E1;2010-05-27-D_FR_BioBio_F-FR07p_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-27-D_FR_BioBio_F-FR07p_B-NA_P-E2;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07p;B;NA;P;E2;2010-05-27-D_FR_BioBio_F-FR07p_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-27-D_FR_BioBio_F-FR07p_B-NA_P-E3;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07p;B;NA;P;E3;2010-05-27-D_FR_BioBio_F-FR07p_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-27-D_FR_BioBio_F-FR07r_B-NA_P-E1;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07r;B;NA;P;E1;2010-05-27-D_FR_BioBio_F-FR07r_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-27-D_FR_BioBio_F-FR07r_B-NA_P-E2;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07r;B;NA;P;E2;2010-05-27-D_FR_BioBio_F-FR07r_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-27-D_FR_BioBio_F-FR07r_B-NA_P-E3;date:2010-05-27T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07r;B;NA;P;E3;2010-05-27-D_FR_BioBio_F-FR07r_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11c_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11c;B;NA;P;E1;2010-05-28-D_BG_BioBio_F-BG11c_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11c_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11c;B;NA;P;E2;2010-05-28-D_BG_BioBio_F-BG11c_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11c_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11c;B;NA;P;E3;2010-05-28-D_BG_BioBio_F-BG11c_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11d_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11d;B;NA;P;E1;2010-05-28-D_BG_BioBio_F-BG11d_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11d_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11d;B;NA;P;E2;2010-05-28-D_BG_BioBio_F-BG11d_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11d_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11d;B;NA;P;E3;2010-05-28-D_BG_BioBio_F-BG11d_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11e_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11e;B;NA;P;E1;2010-05-28-D_BG_BioBio_F-BG11e_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11e_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11e;B;NA;P;E2;2010-05-28-D_BG_BioBio_F-BG11e_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11e_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11e;B;NA;P;E3;2010-05-28-D_BG_BioBio_F-BG11e_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11Lh_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11Lh;B;NA;P;E1;2010-05-28-D_BG_BioBio_F-BG11Lh_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;agroforestry;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11Lh_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11Lh;B;NA;P;E2;2010-05-28-D_BG_BioBio_F-BG11Lh_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;agroforestry;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11Lh_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11Lh;B;NA;P;E3;2010-05-28-D_BG_BioBio_F-BG11Lh_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;agroforestry;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11Li_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11Li;B;NA;P;E1;2010-05-28-D_BG_BioBio_F-BG11Li_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11Li_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11Li;B;NA;P;E2;2010-05-28-D_BG_BioBio_F-BG11Li_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_BG_BioBio_F-BG11Li_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;BG;biobio;;F;BG11Li;B;NA;P;E3;2010-05-28-D_BG_BioBio_F-BG11Li_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;24.56907;41.68709;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH09f_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH09f;B;NA;P;E1;2010-05-28-D_CH_BioBio_F-CH09f_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH09f_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH09f;B;NA;P;E2;2010-05-28-D_CH_BioBio_F-CH09f_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH09f_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH09f;B;NA;P;E3;2010-05-28-D_CH_BioBio_F-CH09f_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH10f_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH10f;B;NA;P;E1;2010-05-28-D_CH_BioBio_F-CH10f_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH10f_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH10f;B;NA;P;E2;2010-05-28-D_CH_BioBio_F-CH10f_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH10f_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH10f;B;NA;P;E3;2010-05-28-D_CH_BioBio_F-CH10f_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH11d_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH11d;B;NA;P;E1;2010-05-28-D_CH_BioBio_F-CH11d_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH11d_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH11d;B;NA;P;E2;2010-05-28-D_CH_BioBio_F-CH11d_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_CH_BioBio_F-CH11d_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;CH;biobio;;F;CH11d;B;NA;P;E3;2010-05-28-D_CH_BioBio_F-CH11d_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;8.19669;46.88487;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02a_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02a;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE02a_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02a_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02a;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE02a_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02a_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02a;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE02a_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02b_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02b;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE02b_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02b_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02b;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE02b_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02b_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02b;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE02b_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02d_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02d;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE02d_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02d_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02d;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE02d_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02d_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02d;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE02d_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02e_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02e;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE02e_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02e_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02e;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE02e_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02e_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02e;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE02e_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02Lc_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02Lc;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE02Lc_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02Lc_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02Lc;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE02Lc_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE02Lc_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE02Lc;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE02Lc_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04d_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04d;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE04d_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04d_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04d;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE04d_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04d_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04d;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE04d_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04e_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04e;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE04e_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04e_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04e;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE04e_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04e_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04e;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE04e_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;arable_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04f_B-NA_P-E1;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04f;B;NA;P;E1;2010-05-28-D_DE_BioBio_F-DE04f_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04f_B-NA_P-E2;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04f;B;NA;P;E2;2010-05-28-D_DE_BioBio_F-DE04f_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-28-D_DE_BioBio_F-DE04f_B-NA_P-E3;date:2010-05-28T00:00:00:yyyy-MM-dd;D;DE;biobio;;F;DE04f;B;NA;P;E3;2010-05-28-D_DE_BioBio_F-DE04f_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;11.34465;48.41562;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR07_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;arable_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07_B-NA_P-E2;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07;B;NA;P;E2;2010-05-31-D_FR_BioBio_F-FR07_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;arable_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07_B-NA_P-E3;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07;B;NA;P;E3;2010-05-31-D_FR_BioBio_F-FR07_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;arable_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07k_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07k;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR07k_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07k_B-NA_P-E2;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07k;B;NA;P;E2;2010-05-31-D_FR_BioBio_F-FR07k_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07k_B-NA_P-E3;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07k;B;NA;P;E3;2010-05-31-D_FR_BioBio_F-FR07k_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07l_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07l;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR07l_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07l_B-NA_P-E2;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07l;B;NA;P;E2;2010-05-31-D_FR_BioBio_F-FR07l_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07l_B-NA_P-E3;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07l;B;NA;P;E3;2010-05-31-D_FR_BioBio_F-FR07l_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07Lcc_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Lcc;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR07Lcc_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07Lcc_B-NA_P-E2;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Lcc;B;NA;P;E2;2010-05-31-D_FR_BioBio_F-FR07Lcc_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07Lcc_B-NA_P-E3;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Lcc;B;NA;P;E3;2010-05-31-D_FR_BioBio_F-FR07Lcc_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07Lu_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Lu;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR07Lu_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;agroforestry;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07Lu_B-NA_P-E2;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Lu;B;NA;P;E2;2010-05-31-D_FR_BioBio_F-FR07Lu_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;agroforestry;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07Lu_B-NA_P-E3;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07Lu;B;NA;P;E3;2010-05-31-D_FR_BioBio_F-FR07Lu_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;agroforestry;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07m_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07m;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR07m_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07m_B-NA_P-E2;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07m;B;NA;P;E2;2010-05-31-D_FR_BioBio_F-FR07m_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR07m_B-NA_P-E3;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR07m;B;NA;P;E3;2010-05-31-D_FR_BioBio_F-FR07m_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR12Ldd_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR12Ldd;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR12Ldd_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR12Ldd_B-NA_P-E2;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR12Ldd;B;NA;P;E2;2010-05-31-D_FR_BioBio_F-FR12Ldd_B-NA_P-E2_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR12Ldd_B-NA_P-E3;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR12Ldd;B;NA;P;E3;2010-05-31-D_FR_BioBio_F-FR12Ldd_B-NA_P-E3_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
2010-05-31-D_FR_BioBio_F-FR12m_B-NA_P-E1;date:2010-05-31T00:00:00:yyyy-MM-dd;D;FR;biobio;;F;FR12m;B;NA;P;E1;2010-05-31-D_FR_BioBio_F-FR12m_B-NA_P-E1_Metadata Study;Metadata Study;2010-01-01;2011-12-31;7.918;43.35074;;grass_land;field;24;;;;;
