id_sampling_point;date_sample_collect;precision_date;id_level_1;id_level_2;id_level_3;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;country_code;main_prog_name;additional_name;data_type;id_sample;microfauna_extraction_method;microfauna_sampling_methodology_iso;microfauna_sampling_observation_method;asmicrofauna_sampled_area_for_each_subsample
1980-07-01-M_GB_Ordnance survey_F-641_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;641;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-641_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-642_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;642;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-642_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-643_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;643;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-643_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-644_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;644;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-644_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-645_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;645;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-645_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-646_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;646;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-646_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-647_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;647;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-647_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-648_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;648;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-648_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-07-01-M_GB_Ordnance survey_F-649_B-NA_P-NA;date:1980-07-01T00:00:00:yyyy-MM-dd;M;649;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-07-01-M_GB_Ordnance survey_F-649_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-08-01-M_GB_Ordnance survey_F-650_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;650;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-08-01-M_GB_Ordnance survey_F-650_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-08-01-M_GB_Ordnance survey_F-651_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;651;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-08-01-M_GB_Ordnance survey_F-651_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-08-01-M_GB_Ordnance survey_F-652_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;652;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-08-01-M_GB_Ordnance survey_F-652_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-08-01-M_GB_Ordnance survey_F-653_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;653;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-08-01-M_GB_Ordnance survey_F-653_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-08-01-M_GB_Ordnance survey_F-654_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;654;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-08-01-M_GB_Ordnance survey_F-654_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-08-01-M_GB_Ordnance survey_F-655_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;655;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-08-01-M_GB_Ordnance survey_F-655_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-08-01-M_GB_Ordnance survey_F-656_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;656;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-08-01-M_GB_Ordnance survey_F-656_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-657_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;657;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-657_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-658_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;658;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-658_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-659_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;659;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-659_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-660_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;660;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-660_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-661_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;661;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-661_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-662_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;662;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-662_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-663_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;663;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-663_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-664_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;664;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-664_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-665_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;665;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-665_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-666_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;666;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-666_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-09-01-M_GB_Ordnance survey_F-667_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;667;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-09-01-M_GB_Ordnance survey_F-667_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-668_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;668;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-668_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-669_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;669;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-669_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-670_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;670;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-670_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-671_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;671;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-671_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-672_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;672;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-672_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-673_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;673;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-673_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-674_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;674;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-674_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-675_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;675;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-675_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-676_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;676;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-676_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-677_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;677;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-677_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-678_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;678;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-678_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-679_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;679;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-679_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-680_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;680;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-680_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-681_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;681;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-681_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-682_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;682;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-682_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-683_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;683;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-683_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-684_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;684;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-684_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-685_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;685;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-685_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-686_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;686;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-686_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-687_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;687;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-687_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-688_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;688;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-688_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-689_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;689;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-689_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-690_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;690;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-690_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-691_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;691;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-691_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-692_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;692;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-692_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-693_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;693;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-693_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-694_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;694;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-694_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-695_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;695;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-695_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1980-11-01-M_GB_Ordnance survey_F-696_B-NA_P-NA;date:1980-11-01T00:00:00:yyyy-MM-dd;M;696;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1980-11-01-M_GB_Ordnance survey_F-696_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-697_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;697;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-697_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-698_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;698;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-698_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-699_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;699;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-699_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-700_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;700;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-700_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-701_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;701;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-701_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-702_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;702;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-702_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-703_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;703;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-703_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-704_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;704;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-704_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-705_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;705;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-705_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-706_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;706;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-706_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-707_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;707;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-707_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-708_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;708;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-708_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-709_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;709;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-709_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-710_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;710;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-710_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-711_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;711;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-711_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-712_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;712;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-712_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-713_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;713;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-713_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-714_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;714;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-714_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-715_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;715;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-715_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-716_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;716;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-716_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-717_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;717;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-717_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-718_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;718;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-718_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-719_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;719;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-719_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-720_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;720;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-720_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-06-01-M_GB_Ordnance survey_F-721_B-NA_P-NA;date:1981-06-01T00:00:00:yyyy-MM-dd;M;721;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-06-01-M_GB_Ordnance survey_F-721_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-08-01-M_GB_Ordnance survey_F-722_B-NA_P-NA;date:1981-08-01T00:00:00:yyyy-MM-dd;M;722;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-08-01-M_GB_Ordnance survey_F-722_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-08-01-M_GB_Ordnance survey_F-723_B-NA_P-NA;date:1981-08-01T00:00:00:yyyy-MM-dd;M;723;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-08-01-M_GB_Ordnance survey_F-723_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-08-01-M_GB_Ordnance survey_F-724_B-NA_P-NA;date:1981-08-01T00:00:00:yyyy-MM-dd;M;724;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-08-01-M_GB_Ordnance survey_F-724_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-08-01-M_GB_Ordnance survey_F-725_B-NA_P-NA;date:1981-08-01T00:00:00:yyyy-MM-dd;M;725;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-08-01-M_GB_Ordnance survey_F-725_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-08-01-M_GB_Ordnance survey_F-726_B-NA_P-NA;date:1981-08-01T00:00:00:yyyy-MM-dd;M;726;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-08-01-M_GB_Ordnance survey_F-726_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
1981-08-01-M_GB_Ordnance survey_F-727_B-NA_P-NA;date:1981-08-01T00:00:00:yyyy-MM-dd;M;727;NA;NA;F;B;P;GB;ordnance_survey;;Metadata Microfauna;1981-08-01-M_GB_Ordnance survey_F-727_B-NA_P-NA_Metadata Microfauna;Decanting and sieving;;composite sample;
